0.000615802	0.6	124.798	0.0725	0.00219306	0.000561672	0.0144421	0.00172292	0.00263993	0.000702349	0.0185812	0.00218621	
0.000615802	0.6	124.798	0.075	0.00180243	0.000500695	0.0139587	0.00160586	0.00221168	0.000637037	0.0181624	0.00205768	
0.000615802	0.6	124.798	0.0775	0.0014142	0.000436346	0.0135103	0.00148704	0.00177572	0.000565461	0.0177695	0.00192257	
0.000615802	0.6	124.798	0.08	0.00105468	0.000370817	0.0130881	0.00137024	0.00136034	0.00048995	0.0173838	0.00178504	
0.000615802	0.6	124.798	0.0825	0.00074081	0.000305861	0.0126954	0.00125887	0.000990306	0.000413605	0.0170226	0.00165253	
0.000615802	0.6	124.798	0.085	0.000483172	0.000243121	0.0123282	0.00115519	0.000677516	0.000338251	0.0166817	0.00152705	
0.000615802	0.6	124.798	0.0875	0.000283445	0.000183198	0.0119826	0.00105984	0.000426466	0.000265159	0.0163606	0.00141268	
0.000615802	0.6	124.798	0.09	0.000142099	0.00012751	0.0116517	0.000973091	0.000238679	0.000195814	0.0160479	0.00130846	
0.000615802	0.6	124.798	0.0925	5.30452e-05	7.65301e-05	0.0113392	0.00089533	0.000111044	0.000131764	0.0157606	0.0012174	
0.000615802	0.6	124.798	0.095	8.9625e-06	3.08683e-05	0.0110426	0.000826187	3.5366e-05	7.33294e-05	0.0154852	0.00113788	
0.000615802	0.6	124.798	0.0975	1.13886e-06	1.09344e-05	0.0107569	0.00078478	2.94853e-06	2.08813e-05	0.0152224	0.00106947	
0.000615802	0.6	124.798	0.1	2.07715e-05	4.53471e-05	0.0104856	0.000799428	4.85832e-06	2.63904e-05	0.0149772	0.00106229	
0.000615802	0.6	124.798	0.105	0.000109693	9.99311e-05	0.00997585	0.00081794	7.57919e-05	0.000101095	0.0145125	0.0011192	
0.000615802	0.6	124.798	0.11	0.00022003	0.000135741	0.00950847	0.000820863	0.000185282	0.000153457	0.0140829	0.00115831	
0.000615802	0.6	124.798	0.115	0.000315026	0.000156096	0.00908339	0.00081192	0.000289272	0.000186613	0.013674	0.0011768	
0.000615802	0.6	124.798	0.12	0.000377082	0.00016478	0.00869583	0.000794798	0.00036494	0.000204852	0.0132952	0.0011773	
0.000615802	0.6	124.798	0.125	0.00040109	0.000164852	0.00833967	0.000771464	0.000402444	0.00021108	0.0129148	0.00115852	
0.000615802	0.6	124.798	0.13	0.000391649	0.000158992	0.00801282	0.000743485	0.000404115	0.000208599	0.0125521	0.00112462	
0.000615802	0.6	124.798	0.135	0.000357581	0.000149032	0.00770076	0.000711352	0.000380479	0.000200341	0.0121965	0.00107909	
0.000615802	0.6	124.798	0.14	0.000308633	0.000136412	0.00740127	0.000676261	0.000338171	0.000187627	0.0118505	0.0010258	
0.000615802	0.6	124.798	0.145	0.000253585	0.000122099	0.00710565	0.000639033	0.000286581	0.000171961	0.011524	0.000971373	
0.000615802	0.6	124.798	0.15	0.00019953	0.00010706	0.00681115	0.000601517	0.000234508	0.000155051	0.0112107	0.000921956	
0.000615802	0.6	124.798	0.155	0.000150646	9.19283e-05	0.00651415	0.000564105	0.000185242	0.000137359	0.0109141	0.00087999	
0.000615802	0.6	124.798	0.16	0.000109027	7.71924e-05	0.0062148	0.000527282	0.000142403	0.00011999	0.01063	0.000846932	
0.000615802	0.6	124.798	0.17	5.07309e-05	5.10079e-05	0.00561003	0.000454435	7.79697e-05	8.7863e-05	0.010114	0.000792535	
0.000615802	0.6	124.798	0.18	2.00207e-05	3.07948e-05	0.00501764	0.000383945	3.93038e-05	6.13378e-05	0.00963271	0.000736706	
0.000615802	0.6	124.798	0.19	6.43548e-06	1.66643e-05	0.00446362	0.000320289	1.77825e-05	4.03598e-05	0.00917539	0.000674437	
0.000615802	0.6	124.798	0.2	1.5735e-06	7.8145e-06	0.0039668	0.000269646	6.24216e-06	2.33352e-05	0.0087308	0.000619316	
0.000615802	0.6	124.798	0.21	3.20789e-07	3.33716e-06	0.00354245	0.000234939	1.34723e-06	1.06147e-05	0.00831139	0.000583965	
0.000615802	0.6	124.798	0.22	5.36653e-07	4.14354e-06	0.00318573	0.000214469	1.15179e-06	9.53263e-06	0.007918	0.000572071	
0.000615802	0.6	124.798	0.23	1.58371e-06	6.80413e-06	0.00288775	0.000200469	4.25124e-06	1.7869e-05	0.00756188	0.000568369	
0.000615802	0.6	124.798	0.24	3.27142e-06	9.37018e-06	0.00263724	0.000188498	9.32249e-06	2.59457e-05	0.00723402	0.000552448	
0.000615802	0.6	124.798	0.25	5.34394e-06	1.14811e-05	0.00241726	0.000176854	1.44686e-05	3.17106e-05	0.00694105	0.00052311	
0.000615802	0.6	124.798	0.26	7.45713e-06	1.3005e-05	0.00221824	0.000165703	1.8675e-05	3.52817e-05	0.00667397	0.000488338	
0.000615802	0.6	124.798	0.27	9.08046e-06	1.37208e-05	0.00203203	0.000154061	2.06463e-05	3.61692e-05	0.00642652	0.000455935	
0.000615802	0.6	124.798	0.28	1.01171e-05	1.38014e-05	0.00185647	0.000142105	2.07018e-05	3.51076e-05	0.00619248	0.000432383	
0.000615802	0.6	124.798	0.29	1.03469e-05	1.32363e-05	0.00169097	0.000129525	1.90416e-05	3.24064e-05	0.00596319	0.000415007	
0.000615802	0.6	124.798	0.3	1.00711e-05	1.2316e-05	0.00153547	0.00011721	1.66914e-05	2.91558e-05	0.00572923	0.00040084	
0.000615802	0.6	124.798	0.4	2.16694e-06	3.25637e-06	0.000571984	4.71456e-05	9.47247e-06	1.75792e-05	0.00328167	0.000242562	
0.000615802	0.6	124.798	0.5	2.92571e-07	8.04259e-07	0.000228967	1.53521e-05	2.04812e-05	2.24425e-05	0.002467	0.000202959	
0.000615802	0.6	124.798	0.6	9.14863e-08	2.60914e-07	7.67381e-05	5.2573e-06	2.04776e-06	6.02704e-06	0.00173322	0.000134789	
0.000615802	0.6	124.798	0.7	1.15958e-07	1.75369e-07	2.7498e-05	2.13628e-06	6.24161e-06	9.02099e-06	0.00130039	0.000110414	
0.000615802	0.6	124.798	0.8	3.7923e-09	2.00692e-08	1.08835e-05	8.28227e-07	4.96376e-06	7.18445e-06	0.00106991	8.60523e-05	
0.000615802	0.6	124.798	0.9	1.01109e-08	2.05372e-08	4.20043e-06	3.25006e-07	1.1437e-05	9.75569e-06	0.000833191	6.94945e-05	
0.000615802	0.6	124.798	1	1.19119e-08	1.29748e-08	1.37839e-06	1.10861e-07	4.87653e-06	5.25553e-06	0.000594426	4.49778e-05	
